Datum; Uhrzeit; eCO2 (ppm); tVOC (ppb); Temperatur (°C); Luftdruck (hpPa); relative Luftfeuchte (%)
2026-06-01; 04:28:37; 409; 1; 32.63; 1003.35359375; 28.17578125
2026-06-01; 04:29:37; 405; 0; 32.63; 1003.326171875; 28.15234375
2026-06-01; 04:30:37; 409; 1; 32.65; 1003.3575; 28.142578125
2026-06-01; 04:31:37; 409; 1; 32.61; 1003.2948046875; 28.1396484375
2026-06-01; 04:32:37; 409; 1; 32.62; 1003.3379296875; 28.1630859375
2026-06-01; 04:33:37; 409; 1; 32.6; 1003.3614453125; 28.1962890625
2026-06-01; 04:34:37; 409; 1; 32.65; 1003.3575; 28.142578125
2026-06-01; 04:35:37; 409; 1; 32.65; 1003.330078125; 28.130859375
2026-06-01; 04:36:37; 409; 1; 32.63; 1003.4359765625; 28.1298828125
2026-06-01; 04:37:37; 405; 0; 32.64; 1003.4321875; 28.107421875
2026-06-01; 04:38:37; 405; 0; 32.62; 1003.4008203125; 28.12890625
2026-06-01; 04:39:37; 405; 0; 32.6; 1003.34203125; 28.162109375
2026-06-01; 04:40:37; 409; 1; 32.65; 1003.3849609375; 28.130859375
2026-06-01; 04:41:37; 409; 1; 32.68; 1003.3496875; 28.0751953125
2026-06-01; 04:42:37; 409; 1; 32.65; 1003.420390625; 28.0390625
2026-06-01; 04:43:37; 409; 1; 32.66; 1003.4086328125; 28.0859375
2026-06-01; 04:44:37; 409; 1; 32.64; 1003.451640625; 28.1298828125
2026-06-01; 04:45:37; 409; 1; 32.62; 1003.4008203125; 28.12890625
2026-06-01; 04:46:37; 405; 0; 32.63; 1003.463359375; 28.1181640625
2026-06-01; 04:47:37; 405; 0; 32.63; 1003.4359765625; 28.083984375
2026-06-01; 04:48:37; 409; 1; 32.58; 1003.39296875; 28.138671875
2026-06-01; 04:49:37; 409; 1; 32.62; 1003.4476953125; 28.0830078125
2026-06-01; 04:50:37; 405; 0; 32.54; 1003.4400390625; 28.2041015625
2026-06-01; 04:51:37; 405; 0; 32.62; 1003.4476953125; 28.12890625
2026-06-01; 04:52:37; 409; 1; 32.64; 1003.5065234375; 28.095703125
2026-06-01; 04:53:37; 409; 1; 32.61; 1003.459453125; 28.1279296875
2026-06-01; 04:54:37; 409; 1; 32.61; 1003.459453125; 28.10546875
2026-06-01; 04:55:37; 409; 1; 32.6; 1003.4437890625; 28.138671875
2026-06-01; 04:56:37; 409; 1; 32.62; 1003.483125; 28.0947265625
2026-06-01; 04:57:37; 409; 1; 32.55; 1003.5185546875; 28.1484375
2026-06-01; 04:58:37; 409; 1; 32.61; 1003.56921875; 28.1162109375
2026-06-01; 04:59:37; 405; 0; 32.6; 1003.5535546875; 28.1279296875
2026-06-01; 05:00:37; 400; 0; 32.59; 1003.5107421875; 28.138671875
2026-06-01; 05:01:37; 405; 0; 32.55; 1003.5380078125; 28.1474609375
2026-06-01; 05:02:37; 409; 1; 32.57; 1003.459609375; 28.1142578125
2026-06-01; 05:03:37; 405; 0; 32.61; 1003.4948828125; 28.10546875
2026-06-01; 05:04:37; 409; 1; 32.61; 1003.56921875; 28.1162109375
2026-06-01; 05:05:37; 409; 1; 32.63; 1003.5811328125; 28.0498046875
2026-06-01; 05:06:38; 405; 0; 32.55; 1003.546015625; 28.13671875
2026-06-01; 05:07:38; 405; 0; 32.58; 1003.53015625; 28.0927734375
2026-06-01; 05:08:38; 400; 0; 32.54; 1003.5303515625; 28.0205078125
2026-06-01; 05:09:38; 405; 0; 32.5; 1003.4950390625; 28.1904296875
2026-06-01; 05:10:38; 400; 0; 32.5; 1003.48703125; 28.224609375
2026-06-01; 05:11:38; 400; 0; 32.58; 1003.4676171875; 28.1259765625
2026-06-01; 05:12:38; 405; 0; 32.6; 1003.47921875; 28.10546875
2026-06-01; 05:13:38; 403; 0; 32.53; 1003.5420703125; 28.1240234375
2026-06-01; 05:14:38; 405; 0; 32.52; 1003.463515625; 28.1689453125
2026-06-01; 05:15:38; 405; 0; 32.56; 1003.4439453125; 28.1484375
2026-06-01; 05:16:38; 408; 1; 32.55; 1003.4087890625; 28.11328125
2026-06-01; 05:17:38; 408; 1; 32.61; 1003.404609375; 28.09375
2026-06-01; 05:18:38; 408; 1; 32.59; 1003.43609375; 28.0810546875
2026-06-01; 05:19:38; 413; 1; 32.58; 1003.44015625; 28.091796875
2026-06-01; 05:20:38; 413; 1; 32.56; 1003.506796875; 28.1259765625
2026-06-01; 05:21:38; 413; 1; 32.48; 1003.483125; 28.22265625
2026-06-01; 05:22:38; 408; 1; 32.49; 1003.506796875; 28.189453125
2026-06-01; 05:23:38; 405; 0; 32.49; 1003.506796875; 28.052734375
2026-06-01; 05:24:38; 408; 1; 32.54; 1003.4754296875; 28.1123046875
2026-06-01; 05:25:38; 405; 0; 32.55; 1003.483125; 28.0556640625
2026-06-01; 05:26:38; 405; 0; 32.58; 1003.4753125; 28.05859375
2026-06-01; 05:27:38; 405; 0; 32.58; 1003.495078125; 28.0693359375
2026-06-01; 05:28:38; 405; 0; 32.55; 1003.49109375; 28.0908203125
2026-06-01; 05:29:38; 405; 0; 32.56; 1003.4439453125; 28.125
2026-06-01; 05:30:38; 408; 1; 32.55; 1003.49109375; 28.1025390625
2026-06-01; 05:31:38; 408; 1; 32.53; 1003.4048828125; 28.1015625
2026-06-01; 05:32:38; 408; 1; 32.46; 1003.514609375; 28.1767578125
2026-06-01; 05:33:38; 408; 1; 32.49; 1003.44390625; 28.201171875
2026-06-01; 05:34:38; 408; 1; 32.51; 1003.420390625; 28.1455078125
2026-06-01; 05:35:38; 405; 0; 32.53; 1003.4597265625; 28.1357421875
2026-06-01; 05:36:38; 408; 1; 32.53; 1003.3969140625; 28.123046875
2026-06-01; 05:37:38; 405; 0; 32.56; 1003.4519140625; 28.0458984375
2026-06-01; 05:38:38; 408; 1; 32.47; 1003.5028515625; 28.154296875
2026-06-01; 05:39:38; 408; 1; 32.49; 1003.416484375; 28.14453125
2026-06-01; 05:40:38; 405; 0; 32.52; 1003.4715234375; 28.134765625
2026-06-01; 05:41:38; 405; 0; 32.52; 1003.463515625; 28.111328125
2026-06-01; 05:42:38; 408; 1; 32.49; 1003.4987890625; 28.14453125
2026-06-01; 05:43:38; 408; 1; 32.52; 1003.4440625; 28.111328125
2026-06-01; 05:44:38; 405; 0; 32.53; 1003.4597265625; 28.1123046875
2026-06-01; 05:45:38; 405; 0; 32.52; 1003.498984375; 28.099609375
2026-06-01; 05:46:38; 405; 0; 32.5; 1003.44015625; 28.076171875
2026-06-01; 05:47:38; 400; 0; 32.51; 1003.4478515625; 28.076171875
2026-06-01; 05:48:38; 400; 0; 32.52; 1003.498984375; 28.0654296875
2026-06-01; 05:49:39; 405; 0; 32.48; 1003.463671875; 28.09765625
2026-06-01; 05:50:39; 400; 0; 32.44; 1003.538125; 28.083984375
2026-06-01; 05:51:39; 405; 0; 32.43; 1003.4949609375; 28.1748046875
2026-06-01; 05:52:39; 400; 0; 32.48; 1003.49109375; 28.09765625
2026-06-01; 05:53:39; 400; 0; 32.53; 1003.5341015625; 28.0546875
2026-06-01; 05:54:39; 402; 0; 32.51; 1003.5655859375; 28.087890625
2026-06-01; 05:55:39; 402; 0; 32.54; 1003.5772265625; 28.0556640625
2026-06-01; 05:56:39; 407; 1; 32.51; 1003.5655859375; 28.111328125
2026-06-01; 05:57:39; 407; 1; 32.5; 1003.6322265625; 28.076171875
2026-06-01; 05:58:39; 407; 1; 32.42; 1003.616484375; 28.1279296875
2026-06-01; 05:59:39; 402; 0; 32.43; 1003.6321484375; 28.048828125
2026-06-01; 06:00:39; 402; 0; 32.43; 1003.6321484375; 28.12890625
2026-06-01; 06:01:39; 402; 0; 32.41; 1003.628203125; 28.150390625
2026-06-01; 06:02:39; 402; 0; 32.46; 1003.5694921875; 28.1533203125
2026-06-01; 06:03:39; 402; 0; 32.5; 1003.6322265625; 28.064453125
2026-06-01; 06:04:39; 402; 0; 32.44; 1003.6398828125; 28.0830078125
2026-06-01; 06:05:39; 402; 0; 32.44; 1003.6478515625; 28.1875
2026-06-01; 06:06:39; 402; 0; 32.44; 1003.6947265625; 28.060546875
2026-06-01; 06:07:39; 402; 0; 32.42; 1003.5890234375; 28.10546875
2026-06-01; 06:08:39; 407; 1; 32.47; 1003.6869140625; 28.0966796875
2026-06-01; 06:09:39; 409; 1; 32.44; 1003.702734375; 28.15234375
2026-06-01; 06:10:39; 409; 1; 32.42; 1003.6713671875; 28.162109375
2026-06-01; 06:11:39; 414; 2; 32.44; 1003.6398828125; 28.1630859375
2026-06-01; 06:12:39; 414; 2; 32.37; 1003.7103515625; 28.2509765625
2026-06-01; 06:13:39; 409; 1; 32.43; 1003.68703125; 28.1748046875
2026-06-01; 06:14:39; 409; 1; 32.46; 1003.72609375; 28.1298828125
2026-06-01; 06:15:39; 409; 1; 32.46; 1003.67125; 28.119140625
2026-06-01; 06:16:39; 409; 1; 32.43; 1003.706484375; 28.1396484375
2026-06-01; 06:17:39; 414; 2; 32.38; 1003.726015625; 28.228515625
2026-06-01; 06:18:39; 414; 2; 32.36; 1003.7418359375; 28.2275390625
2026-06-01; 06:19:39; 414; 2; 32.37; 1003.7103515625; 28.205078125
2026-06-01; 06:20:39; 414; 2; 32.35; 1003.643828125; 28.26171875
2026-06-01; 06:21:39; 414; 2; 32.31; 1003.7182421875; 28.3154296875
2026-06-01; 06:22:39; 414; 2; 32.32; 1003.651640625; 28.29296875
2026-06-01; 06:23:39; 414; 2; 32.32; 1003.659609375; 28.2822265625
2026-06-01; 06:24:39; 417; 2; 32.31; 1003.6713671875; 28.3046875
2026-06-01; 06:25:39; 417; 2; 32.33; 1003.804453125; 28.294921875
2026-06-01; 06:26:39; 414; 2; 32.35; 1003.7809765625; 28.26171875
2026-06-01; 06:27:39; 409; 1; 32.35; 1003.7535546875; 28.25
2026-06-01; 06:28:39; 414; 2; 32.39; 1003.733984375; 28.2294921875
2026-06-01; 06:29:39; 414; 2; 32.4; 1003.722265625; 28.21875
2026-06-01; 06:30:39; 414; 2; 32.42; 1003.7536328125; 28.150390625
2026-06-01; 06:31:40; 414; 2; 32.45; 1003.745859375; 28.1298828125
2026-06-01; 06:32:40; 414; 2; 32.47; 1003.72234375; 28.0859375
2026-06-01; 06:33:40; 409; 1; 32.49; 1003.781171875; 28.041015625
2026-06-01; 06:34:40; 409; 1; 32.5; 1003.7065625; 28.0419921875
2026-06-01; 06:35:40; 409; 1; 32.48; 1003.6751953125; 28.07421875
2026-06-01; 06:36:40; 409; 1; 32.45; 1003.77328125; 28.1298828125
2026-06-01; 06:37:40; 409; 1; 32.46; 1003.67921875; 28.1083984375
2026-06-01; 06:38:40; 414; 2; 32.45; 1003.77328125; 28.1298828125
2026-06-01; 06:39:40; 414; 2; 32.44; 1003.749609375; 28.1748046875
2026-06-01; 06:40:40; 409; 1; 32.46; 1003.7615234375; 28.119140625
2026-06-01; 06:41:40; 414; 2; 32.44; 1003.804453125; 28.1982421875
2026-06-01; 06:42:40; 417; 2; 32.46; 1003.7535546875; 28.1650390625
2026-06-01; 06:43:40; 417; 2; 32.51; 1003.80453125; 28.087890625
2026-06-01; 06:44:40; 414; 2; 32.61; 1003.7967578125; 27.8994140625
2026-06-01; 06:45:40; 414; 2; 32.61; 1003.7887890625; 27.921875
2026-06-01; 06:46:40; 414; 2; 32.6; 1003.8085546875; 27.9443359375
2026-06-01; 06:47:40; 409; 1; 32.65; 1003.7417578125; 27.8330078125
2026-06-01; 06:48:40; 407; 1; 32.64; 1003.7889453125; 27.84375
2026-06-01; 06:49:40; 407; 1; 32.6; 1003.7536328125; 27.8876953125
2026-06-01; 06:50:40; 407; 1; 32.63; 1003.7926953125; 27.8779296875
2026-06-01; 06:51:40; 400; 0; 32.65; 1003.7771875; 27.87890625
2026-06-01; 06:52:40; 400; 0; 32.67; 1003.78109375; 27.8232421875
2026-06-01; 06:53:40; 407; 1; 32.7; 1003.82015625; 27.8017578125
2026-06-01; 06:54:40; 407; 1; 32.55; 1003.7655078125; 28.044921875
2026-06-01; 06:55:40; 400; 0; 32.47; 1003.8046875; 28.1884765625
2026-06-01; 06:56:40; 400; 0; 32.45; 1003.828125; 28.2333984375
2026-06-01; 06:57:40; 400; 0; 32.4; 1003.886875; 28.298828125
2026-06-01; 06:58:40; 400; 0; 32.38; 1003.9103515625; 28.3203125
2026-06-01; 06:59:40; 402; 0; 32.36; 1003.933828125; 28.376953125
2026-06-01; 07:00:40; 402; 0; 32.35; 1003.8983984375; 28.3759765625
2026-06-01; 07:01:40; 402; 0; 32.3; 1003.921953125; 28.4296875
2026-06-01; 07:02:40; 400; 0; 32.26; 1003.949140625; 28.4736328125
2026-06-01; 07:03:40; 400; 0; 32.22; 1003.9763671875; 28.5283203125
2026-06-01; 07:04:40; 405; 0; 32.2; 1003.9921484375; 28.595703125
2026-06-01; 07:05:40; 400; 0; 32.18; 1003.9958203125; 28.62890625
2026-06-01; 07:06:40; 407; 1; 32.15; 1004.031015625; 28.650390625
2026-06-01; 07:07:40; 405; 0; 32.15; 1004.0584375; 28.650390625
2026-06-01; 07:08:40; 405; 0; 32.14; 1004.0624609375; 28.7060546875
2026-06-01; 07:09:40; 405; 0; 32.17; 1004.062421875; 28.6396484375
2026-06-01; 07:10:40; 405; 0; 32.18; 1004.02328125; 28.62890625
2026-06-01; 07:11:40; 407; 1; 32.28; 1004.0628515625; 28.474609375
2026-06-01; 07:12:40; 414; 2; 32.32; 1004.008203125; 28.4423828125
2026-06-01; 07:13:40; 414; 2; 32.34; 1004.0473046875; 28.41015625
2026-06-01; 07:14:41; 414; 2; 32.39; 1004.1729296875; 28.35546875
2026-06-01; 07:15:41; 414; 2; 32.41; 1004.094609375; 28.298828125
2026-06-01; 07:16:41; 414; 2; 32.4; 1004.0866015625; 28.298828125
2026-06-01; 07:17:41; 414; 2; 32.39; 1004.098359375; 28.310546875
2026-06-01; 07:18:41; 414; 2; 32.44; 1004.10625; 28.244140625
2026-06-01; 07:19:41; 414; 2; 32.49; 1004.1652734375; 28.1787109375
2026-06-01; 07:20:41; 414; 2; 32.57; 1004.118203125; 28.080078125
2026-06-01; 07:21:41; 414; 2; 32.65; 1004.1534375; 27.970703125
2026-06-01; 07:22:41; 414; 2; 32.68; 1004.1455859375; 27.9150390625
2026-06-01; 07:23:41; 414; 2; 32.69; 1004.18875; 27.880859375
2026-06-01; 07:24:41; 407; 1; 32.71; 1004.173203125; 27.87109375
2026-06-01; 07:25:41; 407; 1; 32.71; 1004.0633984375; 27.8486328125
2026-06-01; 07:26:41; 414; 2; 32.76; 1004.043828125; 27.7705078125
2026-06-01; 07:27:41; 407; 1; 32.75; 1004.1105078125; 27.79296875
2026-06-01; 07:28:41; 407; 1; 32.76; 1004.078984375; 27.7822265625
2026-06-01; 07:29:41; 407; 1; 32.77; 1004.0594921875; 27.7822265625
2026-06-01; 07:30:41; 405; 0; 32.8; 1004.1065625; 27.7041015625
2026-06-01; 07:31:41; 405; 0; 32.79; 1004.09859375; 27.669921875
2026-06-01; 07:32:41; 407; 1; 32.82; 1004.165390625; 27.63671875
2026-06-01; 07:33:41; 407; 1; 32.82; 1004.083046875; 27.5908203125
